Sno,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed, Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated
1394,4/28/2020,5:00 PM,Himachal Pradesh,22,1,40,0,290561,,,,,216622
1395,4/28/2020,5:00 PM,Jammu and Kashmir,164,7,546,0,294430,,,,,220312
1396,4/28/2020,5:00 PM,Jharkhand,17,3,103,0,298281,,,,,224068
1397,4/28/2020,5:00 PM,Karnataka,198,20,520,0,302065,,,,,227748
1398,4/28/2020,5:00 PM,Kerala,355,4,482,0,306407,0,,,,231985
1399,4/28/2020,5:00 PM,Ladakh,16,0,22,0,312342,0,,,,237720
1400,4/28/2020,5:00 PM,Madhya Pradesh,361,113,2368,0,315428,0,,,,240804
1401,4/28/2020,5:00 PM,Maharashtra,1282,369,8590,0,320496,0,,,,245841
1402,4/28/2020,5:00 PM,Manipur,2,0,2,0,323442,0,,,,248749
1403,4/28/2020,5:00 PM,Meghalaya,0,1,12,0,324892,0,,,,250185
1404,4/28/2020,5:00 PM,Mizoram,0,0,1,0,329825,0,,,,255083
1405,4/28/2020,5:00 PM,Odisha,37,1,118,0,334628,0,,,,259802
1406,4/28/2020,5:00 PM,Puducherry,3,0,8,0,339601,0,,,,264747
1407,4/28/2020,5:00 PM,Punjab,71,18,313,0,343466,0,,,,268609
1408,4/28/2020,5:00 PM,Rajasthan,669,46,2262,0,349507,0,,,,274606
1409,4/28/2020,5:00 PM,Tamil Nadu,1101,24,1937,0,355311,0,,,,280378
1410,4/28/2020,5:00 PM,Telengana,321,26,1004,0,360794,0,,,,285834
1411,4/28/2020,5:00 PM,Tripura,2,0,2,0,366709,0,,,,291718
1412,4/28/2020,5:00 PM,Uttarakhand,33,0,51,0,372191,0,,,,297146
1413,4/28/2020,5:00 PM,Uttar Pradesh,400,31,2043,0,377873,0,,,,302775
1414,4/28/2020,5:00 PM,West Bengal,109,20,697,0,379943,0,,,,304833
1415,4/29/2020,5:00 PM,Andaman and Nicobar Islands,15,0,33,0,383353,0,,,,308126
1416,4/29/2020,5:00 PM,Andhra Pradesh,287,31,1332,0,384919,0,,,,309608
1417,4/29/2020,5:00 PM,Arunachal Pradesh,1,0,1,0,387273,0,,,,311860
1418,4/29/2020,5:00 PM,Assam,27,1,38,0,389571,0,,,,314057
1419,4/29/2020,5:00 PM,Bihar,64,2,383,0,395515,0,,,,319892
1420,4/29/2020,5:00 PM,Chandigarh,17,0,56,0,401380,0,,,,325649
1421,4/29/2020,5:00 PM,Chhattisgarh,34,0,38,0,405319,0,,,,329564
1422,4/29/2020,5:00 PM,Delhi,1078,54,3314,0,412175,0,,,,336282
1423,4/29/2020,5:00 PM,Goa,7,0,7,0,419164,0,,,,343058
1424,4/29/2020,5:00 PM,Gujarat,434,181,3774,0,425495,0,,,,349204
1425,4/29/2020,5:00 PM,Haryana,209,3,310,0,432584,0,,,,356082
1426,4/29/2020,5:00 PM,Himachal Pradesh,25,1,40,100,440485,0,,,,363813
1427,4/29/2020,5:00 PM,Jammu and Kashmir,176,8,565,270,449787,0,,,,372899
1428,4/29/2020,5:00 PM,Jharkhand,19,3,105,350,453227,0,,,,376354
1429,4/29/2020,5:00 PM,Karnataka,215,20,532,390,460036,0,,,,382966
1430,4/29/2020,5:00 PM,Kerala,359,4,486,482,467954,0,,,,390586
1431,4/29/2020,5:00 PM,Ladakh,16,0,22,593,474934,0,,,,397301
1432,4/29/2020,5:00 PM,Madhya Pradesh,377,119,2561,788,481538,0,,,,403380
1433,4/29/2020,5:00 PM,Maharashtra,1388,400,9318,989,488491,0,,,,
1434,4/29/2020,5:00 PM,Manipur,2,0,2,1099,497763,0,,,,
1435,4/29/2020,5:00 PM,Meghalaya,0,1,12,1109,503017,0,,,,
1436,4/29/2020,5:00 PM,Mizoram,0,0,1,1138,510705,0,,,,
1437,4/29/2020,5:00 PM,Odisha,38,1,119,1205,518675,0,,,,
1438,4/29/2020,5:00 PM,Puducherry,3,0,8,1375,525502,0,,,,
1439,4/29/2020,5:00 PM,Punjab,71,19,322,1444,532453,0,,,,
1440,4/29/2020,5:00 PM,Rajasthan,768,51,2364,1529,539574,0,,,,
1441,4/29/2020,5:00 PM,Tamil Nadu,1168,25,2058,1580,550006,0,,,,
1442,4/29/2020,5:00 PM,Telengana,367,26,1012,1580,556570,0,,,,
1443,4/29/2020,5:00 PM,Tripura,2,0,2,1620,564981,0,,,,
1444,4/29/2020,5:00 PM,Uttarakhand,34,0,54,1647,572537,0,,,,
1445,4/29/2020,5:00 PM,Uttar Pradesh,477,36,2115,1679,579056,0,,,,
1446,4/29/2020,5:00 PM,West Bengal,119,22,725,1693,584961,0,,,,
1447,4/30/2020,5:00 PM,Andaman and Nicobar Islands,15,0,33,1732,592764,0,,,,
1448,4/30/2020,5:00 PM,Andhra Pradesh,321,31,1403,1806,603449,0,,,,
1449,4/30/2020,5:00 PM,Arunachal Pradesh,1,0,1,1806,609927,0,,,,
1450,4/30/2020,5:00 PM,Assam,29,1,42,1838,618883,0,,,,
1451,4/30/2020,5:00 PM,Bihar,65,2,403,1867,626710,0,,,,
1452,4/30/2020,5:00 PM,Chandigarh,17,0,56,2032,644611,0,,,,
1453,4/30/2020,5:00 PM,Chhattisgarh,36,0,38,2078,653101,0,,,,
1454,4/30/2020,5:00 PM,Delhi,1092,56,3439,2174,662172,0,,,,
1455,4/30/2020,5:00 PM,Goa,7,0,7,2310,673844,0,,,,
1456,4/30/2020,5:00 PM,Gujarat,527,197,4082,2310,682107,0,,,,
1457,4/30/2020,5:00 PM,Haryana,209,3,310,2360,690868,0,,,,
1458,4/30/2020,5:00 PM,Himachal Pradesh,25,1,40,2507,700982,0,,,,
1459,4/30/2020,5:00 PM,Jammu and Kashmir,192,8,581,2516,708524,0,,,,
1460,4/30/2020,5:00 PM,Jharkhand,19,3,107,2761,717975,0,,,,
1461,4/30/2020,5:00 PM,Karnataka,223,21,557,2846,728545,0,,,,
1462,4/30/2020,5:00 PM,Kerala,369,4,496,2875,742251,0,,,,
1463,4/30/2020,5:00 PM,Ladakh,16,0,22,2875,749751,0,,,,
1464,4/30/2020,5:00 PM,Madhya Pradesh,461,130,2660,3111,758884,0,,,,
1465,4/30/2020,5:00 PM,Maharashtra,1593,432,9915,3168,768489,0,,,,
1466,4/30/2020,5:00 PM,Manipur,2,0,2,3220,777488,0,,,,
1467,4/30/2020,5:00 PM,Meghalaya,0,1,12,3288,786067,0,,,,
1468,4/30/2020,5:00 PM,Mizoram,0,0,1,3336,795032,0,,,,
1469,4/30/2020,5:00 PM,Odisha,39,1,128,3396,813748,0,,,,
1470,4/30/2020,5:00 PM,Puducherry,5,0,8,3801,840636,0,,,,
1471,4/30/2020,5:00 PM,Punjab,90,19,357,3823,848395,0,,,,
1472,4/30/2020,5:00 PM,Rajasthan,768,51,2438,3902,859429,0,,,,
1473,4/30/2020,5:00 PM,Tamil Nadu,1210,27,2162,3972,866628,0,,,,
1474,4/30/2020,5:00 PM,Telengana,367,26,1012,3996,874336,0,,,,
1475,4/30/2020,5:00 PM,Tripura,2,0,2,4087,888709,0,,,,
1476,4/30/2020,5:00 PM,Uttarakhand,36,0,55,4134,900706,0,,,,
1477,4/30/2020,5:00 PM,Uttar Pradesh,513,39,2203,4134,907339,0,,,,
1478,4/30/2020,5:00 PM,West Bengal,124,22,758,4156,919663,0,,,,
1479,5/1/2020,5:00 PM,Andaman and Nicobar Islands,16,0,33,,,,,,,
1480,5/1/2020,5:00 PM,Andhra Pradesh,403,33,1463,,,,,,,
1481,5/1/2020,5:00 PM,Arunachal Pradesh,1,0,1,,,,,,,
1482,5/1/2020,5:00 PM,Assam,29,1,42,,,,,,,
1483,5/1/2020,5:00 PM,Bihar,82,2,426,,,,,,,
1484,5/1/2020,5:00 PM,Chandigarh,17,0,56,,,,,,,
1485,5/1/2020,5:00 PM,Chhattisgarh,36,0,40,0,1040,,,,,1040
1486,5/1/2020,5:00 PM,Delhi,1094,59,3515,0,1040,,,,,1040
1487,5/1/2020,5:00 PM,Goa,7,0,7,0,1656,,,,,1656
1488,5/1/2020,5:00 PM,Gujarat,613,214,4395,0,2014,,,,,2014
1489,5/1/2020,5:00 PM,Haryana,209,3,313,0,3351,,,,,3351
1490,5/1/2020,5:00 PM,Himachal Pradesh,28,1,40,0,5752,,,,,5752
1491,5/1/2020,5:00 PM,Jammu and Kashmir,216,8,614,0,5807,,,,,5807
1492,5/1/2020,5:00 PM,Jharkhand,20,3,111,0,12185,,,,,12185
1493,5/1/2020,5:00 PM,Karnataka,235,22,576,0,12506,,,,,12506
1494,5/1/2020,5:00 PM,Kerala,383,4,497,0,24018,,,,,24018
1495,5/1/2020,5:00 PM,Ladakh,16,0,22,0,24120,,,,,24120
1496,5/1/2020,5:00 PM,Madhya Pradesh,482,137,2719,0,36363,,,,,36363
1497,5/1/2020,5:00 PM,Maharashtra,1773,459,10498,0,46869,,,,,46869
1498,5/1/2020,5:00 PM,Manipur,2,0,2,0,47318,,,,,47318
1499,5/1/2020,5:00 PM,Meghalaya,0,1,12,0,57446,,,,,57446
1500,5/1/2020,5:00 PM,Mizoram,0,0,1,0,57455,,,,,57455
1501,5/1/2020,5:00 PM,Odisha,41,1,143,0,61482,,,,,61482
1502,5/1/2020,5:00 PM,Puducherry,5,0,8,0,64509,,,,,64509
1503,5/1/2020,5:00 PM,Punjab,90,19,357,1,86043,,,,,86044
1504,5/1/2020,5:00 PM,Rajasthan,836,58,2584,1,115724,,,,,115725
1505,5/1/2020,5:00 PM,Tamil Nadu,1258,27,2323,1,135071,,,,,135072
1506,5/1/2020,5:00 PM,Telengana,441,26,1039,1,153514,,,,,153515
1507,5/1/2020,5:00 PM,Tripura,2,0,2,1,153530,,,,,153531
1508,5/1/2020,5:00 PM,Uttarakhand,36,0,57,6,168867,,,,,168873
1509,5/1/2020,5:00 PM,Uttar Pradesh,555,41,2281,12,182886,,,,,182898
1510,5/1/2020,5:00 PM,West Bengal,139,33,795,42,201750,,,,,201792
1511,5/2/2020,5:00 PM,Andaman and Nicobar Islands,16,0,33,55,218903,,,,,218958
1512,5/2/2020,5:00 PM,Andhra Pradesh,403,33,1463,75,233937,,,,,234012
1513,5/2/2020,5:00 PM,Arunachal Pradesh,1,0,1,85,248222,,,,,248307
1514,5/2/2020,5:00 PM,Assam,32,1,43,85,249224,,,,,249309
1515,5/2/2020,5:00 PM,Bihar,98,3,471,106,271726,,,,,271832
1516,5/2/2020,5:00 PM,Chandigarh,17,0,88,107,287313,,,,,287420
1517,5/2/2020,5:00 PM,Chhattisgarh,36,0,43,119,302633,,,,,302752
1518,5/2/2020,5:00 PM,Delhi,1167,61,3738,151,314881,,,,,315032
1519,5/2/2020,5:00 PM,Goa,7,0,7,198,331604,,,,,331802
1520,5/2/2020,5:00 PM,Gujarat,735,236,4721,220,341010,,,,,341230
1521,5/2/2020,5:00 PM,Haryana,227,4,360,220,341988,,,,,342208
1522,5/2/2020,5:00 PM,Himachal Pradesh,30,1,40,232,351632,,,,,351864
1523,5/2/2020,5:00 PM,Jammu and Kashmir,247,8,639,269,358278,,,,,358547
1524,5/2/2020,5:00 PM,Jharkhand,20,3,111,310,365333,,,,,365643
1525,5/2/2020,5:00 PM,Karnataka,251,22,589,353,371895,,,,,372248
1526,5/2/2020,5:00 PM,Kerala,392,4,497,371,376347,,,,,376718
1527,5/2/2020,5:00 PM,Ladakh,17,0,22,371,376347,,,,,376718
1528,5/2/2020,5:00 PM,Madhya Pradesh,524,145,2719,371,376347,,,,,376718
1529,5/2/2020,5:00 PM,Maharashtra,1879,485,11506,371,376347,,,,,376718
1530,5/2/2020,5:00 PM,Manipur,2,0,2,381,397378,,,,,397759
1531,5/2/2020,5:00 PM,Meghalaya,0,1,12,389,417059,,,,,417448
1532,5/2/2020,5:00 PM,Mizoram,0,0,1,402,444898,,,,,445300
1533,5/2/2020,5:00 PM,Odisha,55,1,149,419,474201,,,,,474620
1534,5/2/2020,5:00 PM,Puducherry,5,0,8,425,511758,,,,,512183
1535,5/2/2020,5:00 PM,Punjab,90,19,480,425,513661,,,,,514086
1536,5/2/2020,5:00 PM,Rajasthan,1116,62,2666,433,550576,,,,,551009
1537,5/2/2020,5:00 PM,Tamil Nadu,1312,28,2526,0,600691,,,,,600698
1538,5/2/2020,5:00 PM,Telengana,441,26,1039,0,649599,,,,,649606
1539,5/2/2020,5:00 PM,Tripura,2,0,2,0,654310,,,,,654318
1540,5/2/2020,5:00 PM,Uttarakhand,36,0,58,0,700956,,,,,700964
1541,5/2/2020,5:00 PM,Uttar Pradesh,654,42,2328,0,757027,,,,,757035
1542,5/2/2020,5:00 PM,West Bengal,139,33,795,0,764282,,,,,764290
1543,5/3/2020,5:00 PM,Andaman and Nicobar Islands,17,0,33,70,840346,,,,,840424
1544,5/3/2020,5:00 PM,Andhra Pradesh,488,33,1583,282,1042718,,,,,821735
1545,5/3/2020,5:00 PM,Arunachal Pradesh,1,0,1,530,1154823,,,,,920994
1546,5/3/2020,5:00 PM,Assam,32,1,43,1001,1232655,,,,,987493
1547,5/3/2020,5:00 PM,Bihar,117,4,482,1346,1299565,,,,,1043993
1548,5/3/2020,5:00 PM,Chandigarh,19,0,94,1840,1380299,,,,,1115002
1549,5/3/2020,5:00 PM,Chhattisgarh,36,0,43,1882,1388194,,,,,1122049
1550,5/3/2020,5:00 PM,Delhi,1256,64,4122,2362,1443874,,,,,1170273
1551,5/3/2020,5:00 PM,Goa,7,0,7,3090,1488931,,,,,1207717
1552,5/3/2020,5:00 PM,Gujarat,896,262,5055,3875,1533023,,,,,1246634
1553,5/3/2020,5:00 PM,Haryana,227,4,394,4756,1591857,,,,,1300439
1554,5/3/2020,5:00 PM,Himachal Pradesh,33,1,40,6409,1653859,,,,,1359811
1555,5/3/2020,5:00 PM,Jammu and Kashmir,254,8,666,7977,1765212,,,,,1468773
1556,5/3/2020,5:00 PM,Jharkhand,22,3,115,8415,1799345,,,,,1502883
1557,5/3/2020,5:00 PM,Karnataka,282,25,606,8415,1800038,,,,,1503420
1558,5/3/2020,5:00 PM,Kerala,400,4,500,9005,1854627,,,,,1554803
1559,5/3/2020,5:00 PM,Ladakh,17,0,40,10585,1967333,,,,,1662021
1560,5/3/2020,5:00 PM,Madhya Pradesh,798,156,2846,12922,2100357,,,,,1791743
1561,5/3/2020,5:00 PM,Maharashtra,2000,521,12296,18341,2402198,,,,,2089641
1562,5/3/2020,5:00 PM,Manipur,2,0,2,21138,2624256,,,,,2307001
1563,5/3/2020,5:00 PM,Meghalaya,0,1,12,25994,2928961,,,,,2607721
1564,5/3/2020,5:00 PM,Mizoram,0,0,1,29139,3042392,,,,,2718779
1565,5/3/2020,5:00 PM,Odisha,56,1,160,31947,3138632,,,,,2812713
1566,5/3/2020,5:00 PM,Puducherry,5,0,8,35471,3363945,,,,,3031106
1567,5/3/2020,5:00 PM,Punjab,112,20,772,37403,3668155,,,,,3322112
1568,5/3/2020,5:00 PM,Rajasthan,1121,65,2772,38895,3896263,,,,,3540293
1569,5/3/2020,5:00 PM,Tamil Nadu,1341,29,2757,39557,4088252,,,,,3721410
1570,5/3/2020,5:00 PM,Telengana,458,28,1063,40226,4263438,,,,,3888257
1571,5/3/2020,5:00 PM,Tripura,2,0,4,40711,4421655,,,,,4033441
1572,5/3/2020,5:00 PM,Uttarakhand,39,0,59,41359,4518380,,,,,4121532
1573,5/3/2020,5:00 PM,Uttar Pradesh,698,43,2626,42770,4591592,,,,,4186570
1574,5/3/2020,5:00 PM,West Bengal,151,33,922,44276,4635951,,,,,4223870
1575,5/4/2020,5:00 PM,Andaman and Nicobar Islands,32,0,33,45939,4703675,,,,,4280059
1576,5/4/2020,5:00 PM,Andhra Pradesh,524,36,1650,49014,4821160,,,,,4376707
1577,5/4/2020,5:00 PM,Arunachal Pradesh,1,0,1,51883,4904529,,,,,4448418
1578,5/4/2020,5:00 PM,Assam,32,1,43,56887,4986306,,,,,4516858
1579,5/4/2020,5:00 PM,Bihar,125,4,517,62145,5040561,,,,,4561812
1580,5/4/2020,5:00 PM,Chandigarh,19,0,94,66233,5080310,,,,,4594052
1581,5/4/2020,5:00 PM,Chhattisgarh,36,0,57,70829,5141297,,,,,4642296
1582,5/4/2020,5:00 PM,Delhi,1362,64,4549,74984,5197750,,,,,4686119
1583,5/4/2020,5:00 PM,Goa,7,0,7,78238,5245972,,,,,4721290
1584,5/4/2020,5:00 PM,Gujarat,1042,290,5428,80052,5282295,,,,,4746201
1585,5/4/2020,5:00 PM,Haryana,245,5,442,83078,5323220,,,,,4772454
1586,5/4/2020,5:00 PM,Himachal Pradesh,34,1,40,85056,5353485,,,,,4791314
1587,5/4/2020,5:00 PM,Jammu and Kashmir,287,8,701,87930,5381687,,,,,4807697
1588,5/4/2020,5:00 PM,Jharkhand,22,3,115,92561,5414949,,,,,4823914
1589,5/4/2020,5:00 PM,Karnataka,304,26,642,98009,5472900,,,,,4853003
1590,5/4/2020,5:00 PM,Kerala,401,4,500,102959,5517423,,,,,4876021
1591,5/4/2020,5:00 PM,Ladakh,17,0,41,105360,5541627,,,,,4887659
1592,5/4/2020,5:00 PM,Madhya Pradesh,798,165,2942,109412,5575046,,,,,4902668
1593,5/4/2020,5:00 PM,Maharashtra,2115,548,12974,113467,5602045,,,,,4914311
1594,5/4/2020,5:00 PM,Manipur,2,0,2,117486,5628743,,,,,4925570
1595,5/4/2020,5:00 PM,Meghalaya,0,1,12,122577,5664271,,,,,4939907
1596,5/4/2020,5:00 PM,Mizoram,0,0,1,126630,5689039,,,,,4950080
1597,5/4/2020,5:00 PM,Odisha,60,1,163,130550,5712106,,,,,4958357
1598,5/4/2020,5:00 PM,Puducherry,5,0,8,133343,5723807,,,,,4963503
1599,5/4/2020,5:00 PM,Punjab,117,21,1102,137165,5769641,,,,,4978422
1600,5/4/2020,5:00 PM,Rajasthan,1356,71,2886,140748,5816155,,,,,4993821
1601,5/4/2020,5:00 PM,Tamil Nadu,1379,30,3023,145405,5850799,,,,,5010466
1602,5/4/2020,5:00 PM,Telengana,490,29,1082,150202,5896257,,,,,5028824
1603,5/4/2020,5:00 PM,Tripura,2,0,16,153806,5941764,,,,,5044873
1604,5/4/2020,5:00 PM,Uttarakhand,39,1,60,158098,5980167,,,,,5058803
1605,5/4/2020,5:00 PM,Uttar Pradesh,758,45,2742,159995,5982790,,,,,5062151
1606,5/4/2020,5:00 PM,West Bengal,151,35,963,162783,5986913,,,,,5067225
1607,5/5/2020,5:00 PM,Andaman and Nicobar Islands,32,0,33,165158,5990667,,,,,5072140
1608,5/5/2020,5:00 PM,Andhra Pradesh,589,36,1717,167555,5994671,,,,,5077038
1609,5/5/2020,5:00 PM,Arunachal Pradesh,1,0,1,169719,5999301,,,,,5081726
1610,5/5/2020,5:00 PM,Assam,32,1,43,171751,6004027,0,,,,5086685
1611,5/5/2020,5:00 PM,Bihar,130,4,529,173918,6009706,0,,,,5092839
1612,5/5/2020,5:00 PM,Chandigarh,21,1,102,175407,6013409,0,,,,5097092
1613,5/5/2020,5:00 PM,Chhattisgarh,36,0,58,177644,6018046,0,,,,5102121
1614,5/5/2020,5:00 PM,Delhi,1431,64,4898,179938,6021227,0,,,,5105905
1615,5/5/2020,5:00 PM,Goa,7,0,7,181885,6025747,0,,,,5110865
1616,5/5/2020,5:00 PM,Gujarat,1195,319,5804,183321,6028530,0,,,,5113867
1617,5/5/2020,5:00 PM,Haryana,254,6,517,185599,6035799,0,,,,5121403
1618,5/5/2020,5:00 PM,Himachal Pradesh,38,1,41,187725,6041565,0,,,,5127168
1619,5/5/2020,5:00 PM,Jammu and Kashmir,303,8,726,189047,6044419,0,,,,5130182
1620,5/5/2020,5:00 PM,Jharkhand,27,3,115,191336,6049192,0,,,,5134658
1621,5/5/2020,5:00 PM,Karnataka,324,28,659,195719,6056786,0,,,,5139437
1622,5/5/2020,5:00 PM,Kerala,462,4,500,198391,6061733,0,,,,5143077
1623,5/5/2020,5:00 PM,Ladakh,17,0,41,201339,6066409,0,,,,5146027
1624,5/5/2020,5:00 PM,Madhya Pradesh,1000,176,3049,203908,6070496,0,,,,5148601
1625,5/5/2020,5:00 PM,Maharashtra,2465,583,14541,206352,6075732,0,,,,5151405
1626,5/5/2020,5:00 PM,Manipur,2,0,2,207896,6077729,0,,,,5152970
1627,5/5/2020,5:00 PM,Meghalaya,10,1,12,210344,6080638,0,,,,5155182
1628,5/5/2020,5:00 PM,Mizoram,0,0,1,212820,6084095,0,,,,5157533
1629,5/5/2020,5:00 PM,Odisha,60,1,170,215511,6088847,0,,,,5160281
1630,5/5/2020,5:00 PM,Puducherry,6,0,9,218061,6093256,0,,,,5162838
1631,5/5/2020,5:00 PM,Punjab,128,23,1233,220560,6097587,0,,,,5165344
1632,5/5/2020,5:00 PM,Rajasthan,1394,77,3061,223098,6102449,0,,,,5168451
1633,5/5/2020,5:00 PM,Tamil Nadu,1409,31,3550,224870,6105439,0,,,,5170438
1634,5/5/2020,5:00 PM,Telengana,585,29,1085,227050,6110929,0,,,,5173815
1635,5/5/2020,5:00 PM,Tripura,2,0,29,229093,6115376,0,,,,5176603
1636,5/5/2020,5:00 PM,Uttarakhand,39,1,60,230609,6120239,0,,,,5179502
1637,5/5/2020,5:00 PM,Uttar Pradesh,944,53,2859,232094,6125490,0,,,,5182271
1638,5/5/2020,5:00 PM,West Bengal,218,133,1259,233692,6131427,0,,,,5185507
1639,5/6/2020,8:00 AM,Andaman and Nicobar Islands,32,0,33,235332,6139897,0,,,,5189635
1640,5/6/2020,8:00 AM,Andhra Pradesh,589,36,1717,236184,6144306,0,,,,5192061
1641,5/6/2020,8:00 AM,Arunachal Pradesh,1,0,1,251667,6228633,79,,,,5278123
1642,5/6/2020,8:00 AM,Assam,32,1,43,270280,6335234,79,,,,5386159
1643,5/6/2020,8:00 AM,Bihar,142,4,536,286777,6496716,79,,,,5541241
1644,5/6/2020,8:00 AM,Chandigarh,21,1,111,308524,6712049,125,,,,5739810
1645,5/6/2020,8:00 AM,Chhattisgarh,36,0,59,338849,6906959,125,,,,
1646,5/6/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,1,421246,7180769,167,,,,
1647,5/6/2020,8:00 AM,Delhi,1468,64,5104,467148,7354615,167,,,,
1648,5/6/2020,8:00 AM,Goa,7,0,7,539894,7564211,176,,,,
1649,5/6/2020,8:00 AM,Gujarat,1381,368,6245,603408,7710093,211,,,,
1650,5/6/2020,8:00 AM,Haryana,256,6,548,668560,7784554,231,,,,
1651,5/6/2020,8:00 AM,Himachal Pradesh,38,2,42,763749,7824170,234,,,,
1652,5/6/2020,8:00 AM,Jammu and Kashmir,320,8,741,829551,7851081,242,,,,
1653,5/6/2020,8:00 AM,Jharkhand,33,3,125,875053,7948204,243,,,,
1654,5/6/2020,8:00 AM,Karnataka,331,29,671,890214,8014288,243,,,,
1655,5/6/2020,8:00 AM,Kerala,462,4,502,909260,8092239,251,,,,
1656,5/6/2020,8:00 AM,Ladakh,17,0,41,918593,8125447,479,,,,
1657,5/6/2020,8:00 AM,Madhya Pradesh,1000,176,3049,923520,8141131,748,,,,
1658,5/6/2020,8:00 AM,Maharashtra,2819,617,15525,926306,8224829,992,,,,
1659,5/6/2020,8:00 AM,Manipur,2,0,2,929825,8327752,1085,,,,
1660,5/6/2020,8:00 AM,Meghalaya,10,1,12,960317,8369786,1089,,,,
1661,5/6/2020,8:00 AM,Mizoram,0,0,1,969039,8380116,1089,,,,
1662,5/6/2020,8:00 AM,Odisha,60,1,175,975886,8393869,1255,,,,
1663,5/6/2020,8:00 AM,Puducherry,6,0,9,978995,8401355,1399,,,,
1664,5/6/2020,8:00 AM,Punjab,133,25,1451,1004665,8624587,1561,,,,
1665,5/6/2020,8:00 AM,Rajasthan,1525,89,3158,1005639,8668768,1813,,,,
1666,5/6/2020,8:00 AM,Tamil Nadu,1485,33,4058,1006229,8683175,1993,,,,
1667,5/6/2020,8:00 AM,Telengana,585,29,1096,1006687,8867637,2280,,,,
1668,5/6/2020,8:00 AM,Tripura,2,0,43,1018982,8930196,2280,,,,
1669,5/6/2020,8:00 AM,Uttarakhand,39,1,61,1029635,9076911,2507,,,,
1670,5/6/2020,8:00 AM,Uttar Pradesh,987,56,2880,1035615,9206610,2710,,,,
1671,5/6/2020,8:00 AM,West Bengal,364,140,1344,1039143,9249408,2913,,,,
1672,5/7/2020,8:00 AM,Andaman and Nicobar Islands,32,0,33,1042089,9296684,3058,,,,
1673,5/7/2020,8:00 AM,Andhra Pradesh,729,36,1777,1048666,9323702,3215,,,,
1674,5/7/2020,8:00 AM,Arunachal Pradesh,1,0,1,1063007,9350673,3392,,,,
1675,5/7/2020,8:00 AM,Assam,32,1,45,1079908,9403613,3392,,,,
1676,5/7/2020,8:00 AM,Bihar,188,4,542,1101147,9457728,3543,,,,
1677,5/7/2020,8:00 AM,Chandigarh,21,1,120,1115049,9489868,3709,,,,
1678,5/7/2020,8:00 AM,Chhattisgarh,36,0,59,1127089,9516155,3820,,,,
1679,5/7/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,0,0,1,1136416,9613280,4013,,,,
1680,5/7/2020,8:00 AM,Delhi,1542,65,5532,1141904,9704617,4105,,,,
1681,5/7/2020,8:00 AM,Goa,7,0,7,1172835,9776313,4307,,,,
1682,5/7/2020,8:00 AM,Gujarat,1500,396,6625,1186436,9891061,4308,,,,
1683,5/7/2020,8:00 AM,Haryana,260,7,594,1194883,9927885,4369,,,,
1684,5/7/2020,8:00 AM,Himachal Pradesh,38,2,45,1208736,9968025,4604,,,,
1685,5/7/2020,8:00 AM,Jammu and Kashmir,322,8,775,1227322,9991867,4696,,,,
1686,5/7/2020,8:00 AM,Jharkhand,37,3,127,1264158,10112788,4822,,,,
1687,5/7/2020,8:00 AM,Karnataka,354,29,693,1293740,10295004,4972,,,,
1688,5/7/2020,8:00 AM,Kerala,469,4,503,1313379,10367361,5120,,,,
1689,5/7/2020,8:00 AM,Ladakh,17,0,41,1318270,10387177,5120,,,,
1690,5/7/2020,8:00 AM,Madhya Pradesh,1099,185,3138,1326528,10437403,5246,,,,
1691,5/7/2020,8:00 AM,Maharashtra,3094,651,16758,,,,,,,
1692,5/7/2020,8:00 AM,Manipur,2,0,2,,,,,,,
1693,5/7/2020,8:00 AM,Meghalaya,10,1,12,,,,,,,
1694,5/7/2020,8:00 AM,Mizoram,0,0,1,,,,,,,
1695,5/7/2020,8:00 AM,Odisha,61,2,185,,,,,,,
1696,5/7/2020,8:00 AM,Puducherry,6,0,9,,,,,,,
1697,5/7/2020,8:00 AM,Punjab,135,27,1516,0,23,,,,,23
1698,5/7/2020,8:00 AM,Rajasthan,1596,92,3317,0,23,,,,,23
1699,5/7/2020,8:00 AM,Tamil Nadu,1516,35,4829,0,15,,,,,15
1700,5/7/2020,8:00 AM,Telengana,628,29,1107,0,31,,,,,31
1701,5/7/2020,8:00 AM,Tripura,2,0,43,0,31,,,,,31
1702,5/7/2020,8:00 AM,Uttarakhand,39,1,61,0,78,,,,,78
1703,5/7/2020,8:00 AM,Uttar Pradesh,1130,60,2998,0,113,,,,,113
1704,5/7/2020,8:00 AM,West Bengal,364,144,1456,0,280,,,,,280
1705,5/8/2020,8:00 AM,Andaman and Nicobar Islands,33,0,33,0,312,,,,,312
1706,5/8/2020,8:00 AM,Andhra Pradesh,780,38,1847,0,362,,,,,362
1707,5/8/2020,8:00 AM,Arunachal Pradesh,1,0,1,0,362,,,,,362
1708,5/8/2020,8:00 AM,Assam,34,1,54,0,404,,,,,404
1709,5/8/2020,8:00 AM,Bihar,246,5,550,0,559,,,,,559
